channel_title,no_of_vids,trending_date,title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled
迷晴れFX,1,18.09.05,【迷晴れボックス#41】成行注文のメリットが諸刃の剣な訳。,27,2018-05-08T21:14:58.000Z,1625,159,3,3,False
Runa Rioるなりお,1,18.28.02,【RUNARIO】初のクッキング動画！美味しい夜ご飯ができたよ！【爆笑！！】,22,2018-02-27T12:42:43.000Z,34098,925,34,118,False
MANGA Viewers 【最高漫画】,1,18.12.02,進撃の巨人102話　後の祭り,1,2018-02-11T16:31:03.000Z,7916,63,3,46,False
Lily The Band,1,18.04.03,嵐にしやがれ 2018.03.03,10,2018-03-03T13:00:02.000Z,16600,102,5,9,False
ステバイ,1,18.17.02,【メダル対決】ヒョーザーンvs激カザーン勝つのはどっち⁉︎,24,2018-02-16T10:00:03.000Z,32959,205,33,94,False
Joejoebaggio,1,18.23.03,Haikyuu!! Movie 3: Sainou to Sense - Special ending of season 2 (Seijou after match),22,2018-03-20T15:22:55.000Z,14990,755,1,49,False
アザール,1,18.03.05,20185/2横浜VS磐田ギレルメ選手暴力行為,22,2018-05-02T12:44:29.000Z,15331,14,10,22,False
ニジスタ ch,1,18.06.03,【公式】第15回『K4カンパニー』,24,2018-03-05T10:30:00.000Z,2826,151,3,6,False
迫真ゴリラ[ゴリライブ],1,18.02.06,【オクト・エキスパンション】アプデ情報！オクトリングの追加髪型発表！【スプラトゥーン2 / Splatoon2 Octo expansion】,20,2018-06-01T09:50:56.000Z,43203,666,11,233,False
Amazing Social,1,18.09.03,Thì ra đi Siêu Xe không sướng như mọi người vẫn nghĩ,2,2018-03-07T10:34:46.000Z,1600069,3963,944,847,False
Jゆず,1,18.10.03,テテが音外してからかうメンバー,22,2018-03-07T14:41:40.000Z,18977,879,14,35,False
中谷さんちの猟犬日誌,1,18.10.03,猟犬とゆく猪猟　 Part90　１発で決まるといいよね,15,2018-03-09T17:49:37.000Z,3939,74,2,4,False
日刊ツイキャスマガジン,1,18.19.03,⑦【丸暴に通報】便所太郎!!ユーノ襲撃事件について丸暴に電話を掛ける!!,22,2018-03-18T12:00:21.000Z,6439,8,15,6,False
Japan Channel,1,18.06.04,とくダネ 2018年04月6日,22,2018-04-06T01:27:48.000Z,6764,7,14,6,False
凛-rin-,1,18.19.02,オリンピック直後の宇野昌磨、羽生結弦にインタビュー！羽生選手は東京喰種のファンだった！【エジソン(2018/2/17)】,22,2018-02-18T01:29:52.000Z,26790,423,9,33,False
ゆづマミ,1,18.19.04,【MAD】羽生結弦　Smile ～神様からの贈り物～,17,2018-04-18T11:56:29.000Z,7571,358,1,25,False
おデブ77,1,18.06.04,【モトブログ】　＃28　突っ込み重視の爆走SR姉さん現る！？,2,2018-04-04T12:02:39.000Z,11226,50,64,22,False
MASHARchannel,1,18.09.03,THE ORAL CIGARETTES「オーラルナイトニッポン 2018年2月号」,10,2018-03-08T08:54:28.000Z,5934,504,2,48,False
HD show,1,18.17.04,徹子の部屋  2018年4月16日 180416　[ タカアンドトシ ],22,2018-04-16T03:39:07.000Z,14170,71,16,16,False
しゃーちゃん,1,18.09.02,MHW HR104 ライトボウガン TAメイン,20,2018-02-08T21:02:06.000Z,7651,31,168,9,False
J. Cole,1,18.25.04,J. Cole - Kevin's Heart,10,2018-04-24T15:56:34.000Z,3499070,238616,2151,17254,False
TRẤN THÀNH TOWN,1,18.14.04,Trấn Thành Ăn Tối HÀNG CHỤC TRIỆU ĐỒNG Không Có Tiền Trả Phải Mượn BB Trần Và Hải Triều,24,2018-04-13T08:42:38.000Z,2307700,0,0,1766,False
OKAMURA,1,18.04.04,ワンピース 899 | One Piece 899 Raw | Manga One Piece 899,22,2018-03-31T05:44:36.000Z,3996,6,0,0,False
のらきゃっとチャンネル,1,18.01.04,新生のらきゃっと前半 side のらきゃっと,24,2018-03-31T11:04:01.000Z,60096,4354,58,715,False
a-rin a-rin,1,18.14.02,5人による完成形『BLAST!』,22,2018-02-13T08:00:15.000Z,26614,1059,30,111,False
BENTEN,1,18.21.02,第362回　江原啓之 おと語り『突然、悪臭がする。こういう時は、注意した方がいい。』,24,2018-02-20T04:20:34.000Z,22455,108,20,4,False
Kohada Channel,1,18.23.04,日曜から夜ふかししても食べられる、広島deお好み焼き,24,2018-04-22T16:15:25.000Z,5276,0,0,0,True
2 MK,1,18.20.02,必見！子育て男子は女子にモテるみたいです【学園ベビーシッターズ】,1,2018-02-19T03:16:55.000Z,17853,114,6,18,False
Deluxe Rize,1,18.11.03,最新シャンシャン 自慢げに大喜び ！でも〇〇顔！してます＾＾）,22,2018-03-10T06:34:47.000Z,16376,136,10,5,False
Tva Nouvelles HK,1,18.04.06,崔永元再次炮轰范冰冰，晒出一组从未曝光过的照片，信息量巨大！,25,2018-06-03T12:15:07.000Z,111817,246,71,117,False
RY YAS,1,18.17.03,山田涼介  20180315,22,2018-03-16T09:23:05.000Z,8368,145,1,0,False
藤原式トレーディングアカデミー,1,18.05.04,【衝撃】ノアコインの今後を占った結果がヤバすぎた…【仮想通貨】,26,2018-04-04T14:24:57.000Z,3539,72,7,1,False
絶対領域を着る者布師,1,18.08.05,【肉フェス】シュガーソングとビターステップ【2018/5/2】,20,2018-05-04T16:52:01.000Z,5596,24,3,5,False
meetang &co.,1,18.03.04,meetangのまるころバッグの編み方 1/3,26,2018-04-02T11:00:01.000Z,8999,0,0,51,False
名無しさんがお届けするぞちゃんれる,1,18.12.05,木村佳乃も参戦　爆笑女芸人の自撮り動画４選,24,2018-05-07T07:58:36.000Z,114816,471,44,62,False
佐々木常念,1,18.09.03,オンラインレッスン　春のグサグサ雪対策！,22,2018-03-08T07:53:32.000Z,4078,23,0,0,False
高山一実応援ch / かずみん動画まとめ,1,18.07.05,乃木坂46show OPコント 生駒×高山,22,2018-05-06T21:18:56.000Z,4399,160,2,19,False
News Fun,1,18.20.03,【プロ野球！】　開幕前　野村克也氏のおもしろボヤキ解説！ビートたけしのTVタックル,25,2018-03-18T16:27:42.000Z,55479,174,21,95,False
正真正銘のゆいちゃんず。,1,18.09.05,さよならの前に,22,2018-04-26T14:03:01.000Z,18219,449,5,22,False
LIVELOVEASAPVEVO,1,18.06.04,A$AP Rocky - A$AP Forever (Official Video) ft. Moby,10,2018-04-05T17:00:00.000Z,1315945,128879,1151,8816,False
JRNY - Synchronicity1,1,18.19.04,2018-04-18 レコメン！24時 - オテンキのり・堀未央奈 (乃木坂46),24,2018-04-18T16:25:11.000Z,9301,126,5,8,False
マクドナルド公式（McDonald’s）,1,18.29.03,By McSWEETS「マックシェイク×カフェオーレ 開発会議」篇,24,2018-03-28T01:02:17.000Z,13541,0,0,0,True
乃木 TIMES,1,18.09.02,平手　CM化粧発表会で笑顔戻る,24,2018-02-07T21:37:49.000Z,92261,853,37,207,False
の木檸檬,1,18.27.04,ドデスカ✨嵐 甲子園から発表会見,22,2018-04-26T23:08:28.000Z,2478,34,0,2,False
yen pham,1,18.10.05,戦え！スポーツ内閣テーマ：フィギュアスケート 　2018年5月9日,20,2018-05-09T18:32:02.000Z,4698,89,3,1,False
IAmAnneMarie,1,18.17.03,Marshmello & Anne-Marie - FRIENDS [Alternative Music Video],10,2018-03-08T18:06:37.000Z,4753667,158784,1953,5351,False
Mukndo Kraker,1,18.11.02,ホリデイラブ #03,1,2018-02-10T11:06:22.000Z,29768,63,27,14,False
Afro Blue-Sub Channel,1,18.02.05,あーにゃんの兄弟猫たち　泣いてしまう　子猫に優しい猫,15,2018-05-01T11:09:53.000Z,10743,684,3,91,False
kmoon,1,18.09.05,King&Prince シンデレラガール MV フルver. ( 180508 PON! ),22,2018-05-08T08:40:22.000Z,23104,906,5,24,False
WONDER TWICE,1,18.03.04,TWICE　ACUVUE　新CM,24,2018-04-02T11:07:29.000Z,36218,1578,16,136,False
takashi furuya,1,18.09.03,【地域猫】辛い治療を乗り越えて河原に帰ってきたキュー‼綺麗になったのは調子がいい証‼【魚くれくれ野良猫製作委員会】,15,2018-03-08T09:00:03.000Z,8318,631,5,302,False
hirokiチャンネル,1,18.16.04,鹿児島 柳田悠岐逆転2ランホームラン！！,20,2018-04-15T09:12:42.000Z,3937,41,1,6,False
Rene Rasch,1,18.27.02,ポプテピピック 第8話,1,2018-02-26T01:23:16.000Z,30769,152,61,66,False
動画どじお,1,18.14.04,【2018/4/13】試合終了~大和選手初のハマスタヒーローインタビューのベンチ②,17,2018-04-13T20:30:27.000Z,7509,50,2,6,False
でーひー,1,18.23.03,【イッテQ】ガチ相模 ベッキーVSイモト,22,2018-03-02T17:35:24.000Z,120831,147,14,31,False
カブキンの素顔 【すがチャン】,1,18.09.03,手加減なし！どちらかが倒れるまで死ぬ気で殴り合ってみた結果,24,2018-03-08T05:41:22.000Z,17086,263,172,85,False
インフィニット 株式会社,1,18.24.03,アニメ『色づく世界の明日から』PV第1弾,24,2018-03-24T00:58:43.000Z,8105,132,0,8,False
osakanews jpn,1,18.05.04,＜キャスト＞橋下徹氏生出演 20180403,22,2018-04-03T10:43:46.000Z,8010,52,3,17,False
plostu nosiopyrreb,1,18.09.02,和牛&ハイヒール 爆笑トーク,24,2018-02-08T03:12:16.000Z,12696,0,0,0,True
パンダ芸能チャンネル,1,18.02.05,山口達也事件で報道番組の“ジャニタレ不要論”の驚愕の理由とは・ジャニーズは報道への意識が低い、メンバー管理もできない【パンダ芸能チャンネル】,22,2018-04-26T22:50:49.000Z,17769,65,26,42,False
獅子仮面ライダー,1,18.07.04,ハザードフォーム全種類変身集 【仮面ライダービルド】,22,2018-04-02T14:12:28.000Z,7157,43,0,12,False
新・コメントでチャンネル登録者数どれだけ増えるのか,1,18.11.05,服従しない出川ガールズwwwwwwww   イッテQ,22,2018-05-06T12:20:38.000Z,140227,460,18,44,False
あわつまい,1,18.25.05,Morning Routine【2018春】,22,2018-05-24T11:22:53.000Z,16199,722,11,104,False
J8 SPORTS,1,18.04.03,"⚽토트넘 vs 허더즈필드 : 17-18 프리미어리그 - 손흥민 멀티골, 최상의 컨디션! 주전을 증명해낸 경기 | HD",17,2018-03-03T19:39:15.000Z,120854,367,21,315,False
芸能白書,1,18.25.03,小室圭の異常行動に林真理子が”ある言葉”を言い放つ！一同納得の一言とは？ 【芸能白書】,22,2018-03-11T10:16:31.000Z,25058,30,16,5,False
lieu duong,1,18.18.04,ナイナイのお見合い大作戦　奈良の花嫁　逆告白SP 180416,22,2018-04-16T23:17:20.000Z,12615,58,16,16,False
マトメイズワロタ_藤井聡太多め,1,18.15.05,【藤井聡太】凄すぎて解説者が解説できてない場面集 Part1,23,2018-05-03T13:09:29.000Z,11219,38,5,7,False
セガゲームス公式アプリ,1,18.21.04,オルタンシア国営放送 #33 【3周年記念放送】,20,2018-04-20T13:37:00.000Z,5933,0,0,0,False
YamadaRuriko,1,18.20.02,【コストコ食品】我が家の冷凍保存法と小分け法❤️調理もしていきます！,26,2018-02-19T15:14:08.000Z,4886,121,12,13,False
きりかり,1,18.08.03,R-1ぐらんぷり2018 霜降り明星せいや,22,2018-03-07T04:25:54.000Z,6779,49,5,11,False
こんちゃん,1,18.10.05,ついに出た！清宮幸太郎プロ第1号HR 2018年5月9日 オリックスvs日本ハム,22,2018-05-09T09:27:29.000Z,29073,83,10,34,False
Naruko Koda,1,18.25.04,【少女漫画】Perfect Crime 第01巻,22,2018-04-21T07:00:01.000Z,16772,47,3,0,False
Anzu Kitty,1,18.14.02,GU（ジーユー）のイヤリングを簡単に可愛くリメイク Earrings Makeover,26,2018-02-13T10:04:38.000Z,9102,293,16,94,False
ねこてん配信垢,1,18.21.02,マイクが届きましたん,22,2018-02-20T11:08:44.000Z,56233,1332,124,90,False
プロスノーボーダー内山ミエの山から降りればただの人?!,1,18.14.02,コストコで買ったものは・・・？,24,2018-02-13T08:00:08.000Z,10114,456,14,95,False
iCo 特撮 アニメch,1,18.30.03,仮面ライダービルド25話 ビルドフォームチェンジ集,1,2018-03-06T05:15:19.000Z,14209,48,3,16,False
natso otako,1,18.26.04,キングダム ５５６ 日本語 - Kingdom 556,1,2018-04-26T01:58:23.000Z,3154,20,2,1,False
柴田晃佑 FPファイナンシャルプランナー,1,18.14.02,【量子コンピュータにより仮想通貨崩壊?】量子コンピュータ耐性のある通貨は?,26,2018-02-13T03:37:00.000Z,4864,80,6,2,False
APRIL,1,18.25.04,[MV] April Japan Debut Single Tinker Bell Music Video (Short Ver.),10,2018-04-24T15:00:01.000Z,31472,2521,26,332,False
Benny Galvin,1,18.30.04,新婚さんいらっしゃい　2018年4月29日,24,2018-04-29T17:50:56.000Z,9321,24,5,7,False
ゲーム・エンタメチャンネル,1,18.08.05,【土方十四郎追加】モンスターストライク×銀魂コラボ　問い合わせ窓口音声,20,2018-05-07T11:36:44.000Z,11217,150,4,8,False
【公式】GARO PROJECT ー牙狼シリーズー,1,18.24.03,『薄墨桜 -GARO-』ティザーPV／GARO PROJECT #149,24,2018-03-23T09:00:01.000Z,14811,124,3,23,False
あむちゃん,1,18.10.03,【トドメの接吻】志尊淳“和馬”おかえり‼︎ 山崎賢人,22,2018-03-05T15:29:25.000Z,24601,200,2,6,False
sengen 777,1,18.26.03,番宣,22,2018-03-21T02:52:49.000Z,20800,0,0,0,True
magical² from マジマジョピュアーズ！Official YouTube Channel,1,18.12.05,magical²　- 愛について♡　Live at Zepp DiverCity(Tokyo),22,2018-05-11T09:00:11.000Z,46644,335,26,38,False
T-Series,1,18.10.06,Sanju: Kar Har Maidaan Fateh | Ranbir Kapoor | Rajkumar Hirani | Sukhwinder Singh | Shreya Ghoshal,10,2018-06-10T05:31:55.000Z,4852789,174930,4499,13464,False
Arek Suroboyo,1,18.15.04,Liver pool vs Bournemouth (3-0) • all goals and highlights ekstended 2018,17,2018-04-14T18:46:39.000Z,651958,1444,245,165,False
moumoon,1,18.01.05,FULLMOON LIVE 2018 April On YouTubeLIVE,10,2018-04-30T13:14:18.000Z,12714,509,5,3,False
subeteyowai,1,18.02.05,巨人版サイレントトリートメント,17,2018-04-27T14:04:47.000Z,8111,46,5,2,False
JP TV,1,18.14.02,ワイドナショー 2018年2月11日　180211 FULL,1,2018-02-13T04:54:04.000Z,20875,15,38,6,False
劇団シャイニング,1,18.23.04,舞台 劇団シャイニング from うたの☆プリンスさまっ♪『JOKER TRAP』ダイジェスト,24,2018-04-22T11:45:45.000Z,5891,0,0,0,True
1313 a_cha,1,18.20.02,ゴゴスマ 宇野昌磨の弟登場！,22,2018-02-19T07:00:59.000Z,21040,59,13,4,False
comb318,1,18.17.03,交差点Uターン!,2,2018-03-16T10:00:07.000Z,9630,40,19,10,False
TVサザエさん,1,18.18.04,フリースタイルダンジョン 2018年4月17日 FULL,1,2018-04-17T17:27:41.000Z,25741,27,353,17,False
木曽あずき,1,18.07.05,謀反マン,24,2018-05-06T15:53:47.000Z,31215,1211,46,50,False
JS 2TV,1,18.11.05,180426 걸크러쉬(Girl Crush) cover-떨려요(보미) 생명존중 행복나눔 2018뉴타TV KPOP by JS 직캠(fancam),22,2018-04-26T13:59:29.000Z,1314503,5175,349,347,False
Tiên Hiệp Truyện đọc,1,18.11.05,"ワンピース 903, 904",24,2018-05-10T10:16:27.000Z,158442,65,604,20,False
milo justone,1,18.07.04,金曜プレミアム・芸能人が本気で考えた!ドッキリさせちゃうぞGP  2018年4月6日,24,2018-04-06T15:59:48.000Z,2997,19,1,5,False
ちゃんねるましろい,1,18.22.04,【僕のヒーローアカデミアラジオ】付き合いたてのカップルみたいなやりとりが可愛いデク(山下大輝)と轟(梶裕貴)ｗｗ【ヒロアカ　文字起こし】,1,2018-04-21T07:25:51.000Z,8870,161,2,12,False
Football Highlights Update,1,18.16.02,Ludogorets vs AC Milan 0-3 - All Goals & Highlights - Europa League 15/02/2018,17,2018-02-15T20:12:41.000Z,362014,1243,160,82,False
Warren Alder,1,18.12.05,ヲタクに恋は難しい 第5話,22,2018-05-11T16:12:32.000Z,5810,73,10,10,False
EG PEAKRZINA,1,18.08.05,E-girls ZIP!春フェス2018,22,2018-05-04T13:32:52.000Z,43068,1291,22,109,False
こばしり。,1,18.30.05,【オススメ】好きな紅茶【したかっただけ。】,26,2018-05-29T09:00:01.000Z,95801,4206,111,786,False
channel Bun,1,18.26.04,【海外の反応】エンゼルス 大谷翔平の投球に米記者興奮さめやらぬ“発言”に賞賛の嵐!！あの球は一体…エンゼルス VS アストロズ,24,2018-04-25T10:59:23.000Z,12482,23,5,4,False
优优独播剧场——YoYo Television Series Exclusive,1,18.24.05,"【English Sub】结爱·千岁大人的初恋 09丨Moonshine and Valentine 09（主演:宋茜 Victoria Song,黄景瑜 Johnny）【未删减版】",1,2018-05-23T16:00:03.000Z,129213,1615,40,428,False
vegaltachannel,1,18.07.05,2018明治安田生命J1リーグ 第13節 湘南ベルマーレ戦ハイライト,17,2018-05-06T11:38:01.000Z,5105,98,2,21,False
きむごま,1,18.08.03,何かが違うグクのshy shy shy,22,2018-03-07T10:15:31.000Z,29150,838,29,47,False
asmart,1,18.08.05,【アスマート】Perfume 「P.T.A.発足10周年‼ と5周年‼“Perfumeとあなた”ホールトゥワー」グッズ Tシャツ新色追加！,24,2018-05-07T05:29:58.000Z,6036,0,0,0,True
ゆっくりちゃん,1,18.02.03,【ゆっくり実況】くねくねを発見してしまった【flash？】,20,2018-03-02T03:30:29.000Z,3656,165,1,71,False
野田草履TV!,1,18.11.03,【不眠地獄】PUBGドン勝するまで寝れまてん,20,2018-03-11T02:40:07.000Z,10027,0,0,0,False
덕질하는 기자-Fangirling,1,18.29.05,[LIVE] 프리스틴V (PRISTIN V) - 네 멋대로(Get It) Showcase stage Fancam,24,2018-05-28T09:00:01.000Z,141855,5396,109,367,False
英愛仏が多め海外競馬情報,1,18.06.05,2000ギニー   2018       サクソンウォーリア,22,2018-05-05T15:14:43.000Z,8205,42,4,8,False
そらめ-sorame,1,18.01.05,小谷野選手が中田選手のデッドボールにキレて乱闘寸前！【2018/4/30】,17,2018-04-30T15:10:24.000Z,18514,27,2,25,False
tm channel,1,18.25.02,♪花が咲く 太陽浴びて/モーニング娘。’18,10,2018-02-24T03:06:55.000Z,9855,281,9,27,False
Naka Sun,1,18.12.05,大谷翔平選手　驚異のバッティング　その打法（アッパースイング）を解説　2018/05/11,22,2018-05-11T10:27:36.000Z,35197,75,9,16,False
smiles,1,18.19.03,乃木坂工事中　まなつ好きのためのまとめ　part1,22,2018-03-18T07:06:51.000Z,4757,59,1,6,False
agon.doga.ch,1,18.28.02,パチンコ　新台　ＣＲライジンマン　動画,22,2018-02-27T00:36:49.000Z,10127,12,3,3,False
TheWattis,1,18.13.05,サンデー・ジャポン 2018年5月13日,20,2018-05-13T02:46:47.000Z,4180,12,4,0,False
AnimeAddict,1,18.10.03,人気声優大集合 ポプテピピック「ゲスト 梶裕貴・千葉繁・竹達彩奈＆悠木碧」,1,2018-03-08T18:08:52.000Z,25268,532,6,47,False
the GazettE OFFICIAL YouTube CHANNEL,1,18.24.02,the GazettE NEW LIVE DVD and BLU-RAY SPOOKY BOX2 OFFICIAL TRAILER 2,10,2018-02-23T10:00:05.000Z,14510,1603,4,101,False
